compound_id,molecule_chembl_id,std_smiles,pchembl_value,standard_type,MW,LogP,HBD,HBA,RotBonds,TPSA,NumHeavyAtoms,NetCharge
ACT_013,CHEMBL4437863,CC1(C)CC[C@]2(C(=O)OCCO[N+](=O)[O-])CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,7.52,IC50,545.7610000000003,6.90050000000001,1,6,5,98.9,39,0
ACT_014,CHEMBL75880,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,5.83,IC50,277.496,5.295400000000005,1,1,4,12.03,20,0
ACT_015,CHEMBL487254,N=C(Nc1ccccc1)SCCCN1C(=O)C2=C(C1=O)n1ccc3cccc(c31)C1Cc3ccccc3N21,5.02,IC50,519.6300000000002,5.466270000000005,2,5,5,81.42999999999999,38,0
ACT_016,CHEMBL5810551,C#Cc1cc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)cc(OCCOCC)c1,5.05,Kd,481.5490000000004,3.820400000000003,1,9,15,93.19000000000003,35,0
ACT_017,CHEMBL1977374,CC(C)c1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4n3CCC4)nn12,6.1,Ki,380.40200000000016,4.002600000000003,0,4,3,60.900000000000006,28,0
ACT_018,CHEMBL131020,CO[C@H]1[C@@H](N(C)S(C)(=O)=O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.96,IC50,544.6330000000002,4.0260000000000025,1,5,3,94.80000000000001,39,0
ACT_019,CHEMBL112925,Nc1ccc(-c2cc(=O)c3cc(N)ccc3o2)cc1,5.06,IC50,252.273,2.6244000000000005,2,4,1,82.25,19,0
ACT_020,CHEMBL4100075,Cc1nc(C)c(/C=C2\CC(C)C/C(=C\c3nc(C)c(C)nc3C)C2=O)nc1C,5.96,IC50,376.50400000000013,4.5831200000000045,0,5,2,68.63,28,0
ACT_021,CHEMBL1172957,NS(=O)(=O)c1ccc(Nc2nc(N3CCOCC3)nc3[nH]cnc23)cc1,5.0,IC50,375.41400000000004,0.5805000000000002,3,8,4,139.12,26,0
ACT_022,CHEMBL3758862,CC1(C)OCc2c(Nc3n[nH]c4c(Cl)cc(F)cc34)nc(-c3cn[nH]c3)nc21,7.8,Ki,399.8170000000001,4.044400000000002,3,6,3,104.39999999999999,28,0
ACT_023,CHEMBL4866102,c1ccc(COc2cccc(-c3nc4sccn4c3-c3ccncn3)c2)cc1,6.42,IC50,384.46400000000006,5.098800000000004,0,5,5,52.31,28,0
ACT_024,CHEMBL4557318,N#Cc1ccc(-c2csc(N3N=C(c4ccc(N5CCCCC5)cc4)CC3c3ccc(Cl)cc3)n2)cc1,5.33,IC50,524.0930000000004,7.681180000000007,0,6,5,55.52,37,0
ACT_025,CHEMBL4445265,Cc1cc(=O)n2nc(SCc3ccc([N+](=O)[O-])cc3)nc2[nH]1,7.12,IC50,317.33,1.9265199999999998,1,6,4,106.19,22,0
ACT_026,CHEMBL14326,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1S,6.0,Kd,283.313,-1.0425000000000004,4,8,2,119.31000000000002,19,0
ACT_027,CHEMBL1880739,O=C1Nc2ccc(I)cc2C1=Cc1cc(Br)c(O)c(Br)c1,8.59,IC50,520.9460000000001,5.014500000000002,2,2,1,49.33,21,0
ACT_028,CHEMBL1221512,CC[C@H](C)[C@@H](CO[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCS(C)(=O)=O)C(=O)OC(C)C)NC[C@@H](N)CS,5.49,IC50,559.7950000000003,1.746800000000003,4,9,18,136.82,37,0
ACT_029,CHEMBL52882,CNC1=CC2N=CN(C)/C(=N\c3cccc(Br)c3)C2C=N1,8.51,IC50,346.232,2.5828000000000007,1,4,2,52.35,21,0
ACT_030,CHEMBL1094825,NC1CCc2c(c3cc(OCCc4ccc(O)cc4)ccc3n2CCCCCc2ccc(C(F)(F)F)cc2)C1,5.56,IC50,536.6380000000003,7.216200000000007,2,3,10,60.410000000000004,39,0
ACT_031,CHEMBL75188,Cc1cc(C)c(C)c(-c2cc3cnc(NCCCN4CCN(C)CC4)nc3nc2NC(=O)NC(C)(C)C)c1C,5.16,IC50,532.7370000000003,4.894880000000003,3,7,7,98.31,39,0
ACT_032,CHEMBL3325471,COc1ccc2c(c1)cc(C1C(C#N)=C(N)N(c3cccnc3)C3=C1C(=O)CCC3)c1nnnn12,5.27,IC50,464.48900000000026,2.9858800000000008,1,9,3,135.31999999999996,35,0
